time	DeviceName	AccX(g)	AccY(g)	AccZ(g)	AsX(°/s)	AsY(°/s)	AsZ(°/s)	AngleX(°)	AngleY(°)	AngleZ(°)	HX(uT)	HY(uT)	HZ(uT)	Q0()	Q1()	Q2()	Q3()	Temperature(°C)	Version()	Battery level(%)
2024-12-26 11:51:5.353	WT901BLE68(96416FE28A17)	0.739	0.228	0.209	102.417	-81.787	141.296	-48.12	-51.18	-49.27	-38.122	-20.384	18.620	-0.22900	0.57343	0.12668	0.77628	23.3	13111	30
2024-12-26 11:51:5.480	WT901BLE68(96416FE28A17)	0.627	-0.009	0.189	86.426	-85.327	69.702	-52.55	-51.38	-29.54	-38.122	-20.384	18.620	-0.73557	0.48306	0.28152	0.38239	23.3	13111	30
2024-12-26 11:51:5.563	WT901BLE68(96416FE28A17)	0.576	-0.189	0.283	79.895	-45.227	30.151	-53.09	-53.82	-17.45	-38.122	-20.384	18.620	-0.73557	0.48306	0.28152	0.38239	23.3	13111	30
2024-12-26 11:51:5.681	WT901BLE68(96416FE28A17)	0.424	-0.062	0.309	75.012	-33.569	-5.554	-51.09	-57.26	-10.52	-24.696	11.956	22.736	-0.73557	0.48306	0.28152	0.38239	23.3	13111	30
2024-12-26 11:51:5.783	WT901BLE68(96416FE28A17)	0.645	0.113	0.265	62.134	-46.814	-69.519	-43.14	-63.86	-11.97	-24.696	11.956	22.736	-0.73557	0.48306	0.28152	0.38239	23.3	13111	30
2024-12-26 11:51:5.891	WT901BLE68(96416FE28A17)	0.735	0.235	0.222	33.264	-60.181	-113.464	-21.09	-74.43	-30.56	-24.696	11.956	22.736	-0.71060	0.27936	0.55374	0.33206	23.3	13111	30
2024-12-26 11:51:5.984	WT901BLE68(96416FE28A17)	2.442	0.841	0.421	-45.288	-82.031	-166.809	39.94	-76.64	-94.51	-24.696	11.956	22.736	-0.71060	0.27936	0.55374	0.33206	23.3	13111	30
2024-12-26 11:51:6.101	WT901BLE68(96416FE28A17)	-3.102	2.684	1.791	17.944	300.476	-369.751	73.98	-53.28	-133.48	-35.868	-21.854	19.698	-0.71060	0.27936	0.55374	0.33206	23.3	13111	30
2024-12-26 11:51:6.163	WT901BLE68(96416FE28A17)	1.120	8.605	-2.076	-642.944	-799.377	-609.253	53.37	-14.21	-155.05	-35.868	-21.854	19.698	-0.71060	0.27936	0.55374	0.33206	23.3	13111	30
2024-12-26 11:51:6.282	WT901BLE68(96416FE28A17)	0.383	4.724	-1.000	-233.704	-397.522	753.784	-141.66	-50.03	-60.17	-35.868	-21.854	19.698	-0.07971	0.78180	-0.38318	0.48529	23.3	13111	30
2024-12-26 11:51:6.385	WT901BLE68(96416FE28A17)	-0.657	2.647	-1.196	5.737	195.923	349.609	-118.90	-25.32	-110.26	-35.868	-21.854	19.698	-0.07971	0.78180	-0.38318	0.48529	23.3	13111	30
2024-12-26 11:51:6.491	WT901BLE68(96416FE28A17)	-0.655	0.799	-0.414	-36.316	74.097	221.252	-120.44	-6.95	-133.14	-23.324	14.014	3.626	-0.07971	0.78180	-0.38318	0.48529	23.3	13111	30
2024-12-26 11:51:6.585	WT901BLE68(96416FE28A17)	-0.261	0.154	-0.296	-77.515	132.385	-0.366	-131.06	-5.70	-146.26	-23.324	14.014	3.626	-0.07971	0.78180	-0.38318	0.48529	23.3	13111	30
2024-12-26 11:51:6.701	WT901BLE68(96416FE28A17)	0.586	0.100	-0.277	-122.253	142.761	-133.606	-144.65	-17.46	-149.27	-23.324	14.014	3.626	0.12259	0.31787	-0.89444	0.28952	23.3	13111	30
2024-12-26 11:51:6.761	WT901BLE68(96416FE28A17)	1.378	0.069	-1.071	-138.245	176.758	-275.146	-168.97	-38.29	-133.75	-23.324	14.014	3.626	0.12259	0.31787	-0.89444	0.28952	23.3	13111	30
2024-12-26 11:51:6.883	WT901BLE68(96416FE28A17)	1.939	0.637	-1.702	93.506	225.464	-353.210	150.77	-47.79	-84.75	-33.222	-14.014	-10.094	0.12259	0.31787	-0.89444	0.28952	23.3	13111	30
2024-12-26 11:51:6.985	WT901BLE68(96416FE28A17)	1.333	1.310	-0.906	420.959	290.649	-171.448	132.50	-49.33	-22.76	-33.222	-14.014	-10.094	0.12259	0.31787	-0.89444	0.28952	23.3	13111	30
2024-12-26 11:51:7.91	WT901BLE68(96416FE28A17)	1.173	1.719	-0.277	398.804	265.381	147.217	150.57	-69.27	10.29	-33.222	-14.014	-10.094	0.09512	0.79016	-0.05038	0.60330	23.3	13111	30
2024-12-26 11:51:7.184	WT901BLE68(96416FE28A17)	0.385	1.656	-0.667	214.905	-75.195	152.100	-139.50	-72.41	-32.66	-33.222	-14.014	-10.094	0.09512	0.79016	-0.05038	0.60330	23.3	13111	30
2024-12-26 11:51:7.301	WT901BLE68(96416FE28A17)	0.025	1.338	-0.385	200.500	-17.761	101.379	-115.19	-61.80	-36.66	-27.440	-40.670	27.636	0.09512	0.79016	-0.05038	0.60330	23.3	13111	30
2024-12-26 11:51:7.392	WT901BLE68(96416FE28A17)	0.778	0.282	0.064	135.620	-38.208	-0.061	-97.58	-61.16	-33.07	-27.440	-40.670	27.636	0.09512	0.79016	-0.05038	0.60330	23.3	13111	30
2024-12-26 11:51:7.512	WT901BLE68(96416FE28A17)	1.511	-0.031	-0.519	69.153	-115.479	-58.594	-99.32	-68.93	-17.33	-27.440	-40.670	27.636	-0.45444	0.67767	0.31387	0.48541	23.3	13111	30
2024-12-26 11:51:7.584	WT901BLE68(96416FE28A17)	0.830	0.135	-0.762	95.215	-42.603	-0.916	-120.93	-70.13	13.83	-27.440	-40.670	27.636	-0.45444	0.67767	0.31387	0.48541	23.3	13111	30
2024-12-26 11:51:7.691	WT901BLE68(96416FE28A17)	0.432	0.187	-0.336	88.806	-20.691	-12.817	-123.58	-68.74	25.63	-15.876	-16.562	46.746	-0.45444	0.67767	0.31387	0.48541	23.3	13111	30
2024-12-26 11:51:7.786	WT901BLE68(96416FE28A17)	0.481	0.175	-0.196	76.965	-18.433	-71.655	-133.30	-71.80	43.49	-15.876	-16.562	46.746	-0.45444	0.67767	0.31387	0.48541	23.3	13111	30
2024-12-26 11:51:7.901	WT901BLE68(96416FE28A17)	0.772	0.146	-0.196	62.927	-34.546	-82.092	-158.44	-75.21	75.74	-15.876	-16.562	46.746	-0.48004	0.53049	0.58551	0.38107	23.3	13111	30
2024-12-26 11:51:7.991	WT901BLE68(96416FE28A17)	1.060	0.200	-0.308	52.979	1.038	-63.232	177.57	-74.73	105.65	-15.876	-16.562	46.746	-0.48004	0.53049	0.58551	0.38107	23.3	13111	30
2024-12-26 11:51:8.113	WT901BLE68(96416FE28A17)	1.198	0.438	-0.449	-16.541	-3.906	-108.459	149.79	-70.88	134.63	-17.150	-14.014	44.590	-0.48004	0.53049	0.58551	0.38107	23.3	13111	30
2024-12-26 11:51:8.185	WT901BLE68(96416FE28A17)	1.887	1.155	-0.176	-73.364	56.091	-168.701	117.57	-61.17	162.89	-17.150	-14.014	44.590	-0.48004	0.53049	0.58551	0.38107	23.3	13111	30
2024-12-26 11:51:8.291	WT901BLE68(96416FE28A17)	-1.650	2.100	0.529	-70.251	211.548	-186.157	89.79	-46.05	-173.40	-17.150	-14.014	44.590	-0.31992	0.15195	0.63104	0.69009	23.3	13111	30
2024-12-26 11:51:8.385	WT901BLE68(96416FE28A17)	5.173	5.805	1.521	-555.725	-178.650	-222.290	60.64	-22.07	-154.13	-17.150	-14.014	44.590	-0.31992	0.15195	0.63104	0.69009	23.3	13111	30
2024-12-26 11:51:8.501	WT901BLE68(96416FE28A17)	0.233	3.511	0.623	-321.655	-829.590	885.193	-138.47	-68.84	-48.92	-32.634	-30.380	22.050	-0.31992	0.15195	0.63104	0.69009	23.3	13111	30
2024-12-26 11:51:8.591	WT901BLE68(96416FE28A17)	-0.415	2.258	-1.137	64.209	244.812	278.259	-131.11	-13.83	-92.38	-32.634	-30.380	22.050	-0.31992	0.15195	0.63104	0.69009	23.3	13111	30
2024-12-26 11:51:8.712	WT901BLE68(96416FE28A17)	-0.633	0.870	-0.617	8.484	178.406	186.462	-125.26	-12.47	-127.74	-32.634	-30.380	22.050	-0.08710	0.34360	-0.82620	0.43777	23.3	13111	30
2024-12-26 11:51:8.771	WT901BLE68(96416FE28A17)	-0.130	0.000	-0.406	-57.434	50.964	100.830	-131.15	-6.82	-143.75	-32.634	-30.380	22.050	-0.08710	0.34360	-0.82620	0.43777	23.3	13111	30
2024-12-26 11:51:8.922	WT901BLE68(96416FE28A17)	0.247	-0.356	-0.252	-84.839	100.647	-25.757	-141.41	-8.57	-149.64	-16.072	20.874	4.018	-0.08710	0.34360	-0.82620	0.43777	23.3	13111	30
2024-12-26 11:51:8.991	WT901BLE68(96416FE28A17)	0.478	-0.328	-0.521	-143.616	93.079	-103.271	-154.76	-18.31	-148.04	-16.072	20.874	4.018	-0.08710	0.34360	-0.82620	0.43777	23.3	13111	30
2024-12-26 11:51:9.101	WT901BLE68(96416FE28A17)	0.435	-0.138	-0.844	-184.875	49.072	-125.244	-175.37	-27.88	-136.25	-16.072	20.874	4.018	0.24976	0.40204	-0.87909	0.05573	23.3	13111	30
2024-12-26 11:51:9.191	WT901BLE68(96416FE28A17)	0.905	0.277	-1.409	-181.702	50.903	-178.894	158.10	-28.62	-118.42	-16.072	20.874	4.018	0.24976	0.40204	-0.87909	0.05573	23.3	13111	30
2024-12-26 11:51:9.311	WT901BLE68(96416FE28A17)	1.159	0.462	-1.602	-40.100	104.736	-228.271	136.87	-23.80	-92.35	-38.514	-20.482	10.878	0.24976	0.40204	-0.87909	0.05573	23.3	13111	30
2024-12-26 11:51:9.401	WT901BLE68(96416FE28A17)	1.173	0.428	-0.949	185.181	173.706	-203.186	138.15	-19.24	-63.57	-38.514	-20.482	10.878	0.24976	0.40204	-0.87909	0.05573	23.3	13111	30
2024-12-26 11:51:9.521	WT901BLE68(96416FE28A17)	1.316	0.672	-0.669	278.809	163.025	-79.529	155.71	-26.71	-39.63	-38.514	-20.482	10.878	0.14340	0.91119	-0.30087	0.24200	23.3	13111	30
2024-12-26 11:51:9.585	WT901BLE68(96416FE28A17)	0.874	0.930	-0.403	274.353	72.998	36.377	-178.09	-34.84	-34.39	-38.514	-20.482	10.878	0.14340	0.91119	-0.30087	0.24200	23.3	13111	30
2024-12-26 11:51:9.701	WT901BLE68(96416FE28A17)	0.650	0.705	-0.186	211.243	113.464	77.698	-149.14	-43.76	-43.23	-35.476	-36.162	15.288	0.14340	0.91119	-0.30087	0.24200	23.3	13111	30
2024-12-26 11:51:9.793	WT901BLE68(96416FE28A17)	0.852	0.247	-0.033	121.582	78.918	43.274	-124.58	-49.68	-54.23	-35.476	-36.162	15.288	0.14340	0.91119	-0.30087	0.24200	23.3	13111	30
2024-12-26 11:51:9.910	WT901BLE68(96416FE28A17)	0.840	-0.347	-0.084	29.053	28.198	24.109	-111.53	-52.70	-60.83	-35.476	-36.162	15.288	-0.25479	0.75830	-0.15546	0.57947	23.3	13111	30
2024-12-26 11:51:10.0	WT901BLE68(96416FE28A17)	0.878	-0.478	-0.017	7.629	39.978	26.428	-106.84	-53.14	-64.69	-35.476	-36.162	15.288	-0.25479	0.75830	-0.15546	0.57947	23.3	13111	30
2024-12-26 11:51:10.120	WT901BLE68(96416FE28A17)	0.835	-0.469	-0.043	10.742	44.861	20.508	-101.26	-52.48	-69.92	-40.768	-24.794	9.898	-0.25479	0.75830	-0.15546	0.57947	23.3	13111	30
2024-12-26 11:51:10.189	WT901BLE68(96416FE28A17)	0.881	-0.438	0.006	-8.423	8.301	20.996	-96.91	-51.59	-74.83	-40.768	-24.794	9.898	-0.25479	0.75830	-0.15546	0.57947	23.3	13111	30
2024-12-26 11:51:10.331	WT901BLE68(96416FE28A17)	0.821	-0.427	0.056	-16.113	6.104	2.808	-96.15	-51.03	-77.18	-40.768	-24.794	9.898	-0.26208	0.70285	-0.19809	0.63086	23.3	13111	30
2024-12-26 11:51:10.392	WT901BLE68(96416FE28A17)	0.897	-0.487	0.044	-15.442	7.080	0.122	-96.19	-51.74	-78.74	-40.768	-24.794	9.898	-0.26208	0.70285	-0.19809	0.63086	23.3	13111	30
2024-12-26 11:51:10.511	WT901BLE68(96416FE28A17)	0.895	-0.433	0.063	-11.353	0.610	-2.869	-96.51	-52.46	-79.44	-41.062	-22.246	6.468	-0.26208	0.70285	-0.19809	0.63086	23.3	13111	30
2024-12-26 11:51:10.600	WT901BLE68(96416FE28A17)	0.924	-0.398	0.057	-5.493	0.366	-7.874	-96.77	-53.61	-79.54	-41.062	-22.246	6.468	-0.26208	0.70285	-0.19809	0.63086	23.3	13111	30
