time	DeviceName	AccX(g)	AccY(g)	AccZ(g)	AsX(°/s)	AsY(°/s)	AsZ(°/s)	AngleX(°)	AngleY(°)	AngleZ(°)	HX(uT)	HY(uT)	HZ(uT)	Q0()	Q1()	Q2()	Q3()	Temperature(°C)	Version()	Battery level(%)
2025-1-4 10:35:29.26	WT901BLE68(96416FE28A17)	-0.236	-7.313	-2.658	-631.714	-1329.773	722.961	96.20	53.03	-11.11	48.804	-29.792	-40.180	0.63498	-0.77225	-0.01389	0.01129	24.8	13111	30
2025-1-4 10:35:29.86	WT901BLE68(96416FE28A17)	0.343	-1.711	-0.612	-36.865	-380.371	561.462	44.72	-29.39	-40.60	48.804	-29.792	-40.180	0.63498	-0.77225	-0.01389	0.01129	24.8	13111	30
2025-1-4 10:35:29.205	WT901BLE68(96416FE28A17)	1.858	-0.958	-0.034	132.874	-79.956	282.715	15.77	-69.93	4.89	48.804	-29.792	-40.180	-0.73962	-0.10269	0.60257	-0.28140	24.8	13111	30
2025-1-4 10:35:29.295	WT901BLE68(96416FE28A17)	0.801	-1.079	0.090	46.387	12.695	166.321	-46.80	-68.69	81.18	48.804	-29.792	-40.180	-0.73962	-0.10269	0.60257	-0.28140	24.8	13111	30
2025-1-4 10:35:29.423	WT901BLE68(96416FE28A17)	-1.153	-0.887	0.669	45.349	253.052	-302.063	-22.93	-63.97	59.39	24.304	-4.410	-54.194	-0.73962	-0.10269	0.60257	-0.28140	24.8	13111	30
2025-1-4 10:35:29.506	WT901BLE68(96416FE28A17)	-0.678	0.343	0.450	338.318	503.967	-295.105	32.82	-23.42	20.63	24.304	-4.410	-54.194	-0.73962	-0.10269	0.60257	-0.28140	24.8	13111	30
2025-1-4 10:35:29.626	WT901BLE68(96416FE28A17)	-0.682	0.858	0.533	134.949	16.541	-89.661	59.44	8.59	24.09	24.304	-4.410	-54.194	-0.84341	-0.48871	-0.20508	-0.08746	24.8	13111	30
2025-1-4 10:35:29.686	WT901BLE68(96416FE28A17)	-0.848	0.538	0.630	40.955	53.162	-145.569	63.93	20.84	20.83	24.304	-4.410	-54.194	-0.84341	-0.48871	-0.20508	-0.08746	24.8	13111	30
2025-1-4 10:35:29.805	WT901BLE68(96416FE28A17)	-1.051	0.407	0.324	148.804	30.029	-119.507	75.45	35.96	27.54	78.106	-25.186	-31.752	-0.84341	-0.48871	-0.20508	-0.08746	24.8	13111	30
2025-1-4 10:35:29.896	WT901BLE68(96416FE28A17)	-1.042	0.715	-0.088	46.814	15.320	-97.229	82.44	45.95	28.91	78.106	-25.186	-31.752	-0.84341	-0.48871	-0.20508	-0.08746	24.8	13111	30
2025-1-4 10:35:30.15	WT901BLE68(96416FE28A17)	-0.818	0.422	-0.000	-7.141	-35.645	-20.752	80.10	52.15	25.99	78.106	-25.186	-31.752	-0.74506	-0.48138	-0.44177	0.13385	24.8	13111	30
2025-1-4 10:35:30.106	WT901BLE68(96416FE28A17)	-0.994	0.261	0.124	11.230	-12.329	11.719	76.01	51.74	20.81	78.106	-25.186	-31.752	-0.74506	-0.48138	-0.44177	0.13385	24.8	13111	30
2025-1-4 10:35:30.225	WT901BLE68(96416FE28A17)	-1.121	0.266	0.274	33.508	-6.836	14.404	77.22	50.40	19.23	76.832	-19.796	-34.202	-0.74506	-0.48138	-0.44177	0.13385	24.8	13111	30
2025-1-4 10:35:30.315	WT901BLE68(96416FE28A17)	-0.981	0.333	0.292	-6.836	21.484	13.672	81.08	50.83	20.53	76.832	-19.796	-34.202	-0.74506	-0.48138	-0.44177	0.13385	24.8	13111	30
2025-1-4 10:35:30.434	WT901BLE68(96416FE28A17)	-0.894	0.254	0.356	-32.410	-20.325	15.381	78.43	50.75	19.18	76.832	-19.796	-34.202	-0.74744	-0.49628	-0.41281	0.15659	24.8	13111	30
2025-1-4 10:35:30.496	WT901BLE68(96416FE28A17)	-0.891	0.198	0.381	-25.940	-14.954	7.690	73.23	50.67	14.38	76.832	-19.796	-34.202	-0.74744	-0.49628	-0.41281	0.15659	24.8	13111	30
2025-1-4 10:35:30.615	WT901BLE68(96416FE28A17)	-0.843	0.219	0.252	-15.564	-15.747	4.883	68.83	50.92	8.32	75.852	-20.776	-35.770	-0.74744	-0.49628	-0.41281	0.15659	24.8	13111	30
2025-1-4 10:35:30.706	WT901BLE68(96416FE28A17)	-0.907	0.262	0.305	-6.287	-7.874	7.751	66.32	51.16	4.28	75.852	-20.776	-35.770	-0.74744	-0.49628	-0.41281	0.15659	24.8	13111	30
2025-1-4 10:35:30.825	WT901BLE68(96416FE28A17)	-0.982	0.316	0.274	7.996	5.066	-11.230	65.26	51.98	1.86	75.852	-20.776	-35.770	-0.75360	-0.47797	-0.38135	0.24100	24.8	13111	30
2025-1-4 10:35:30.917	WT901BLE68(96416FE28A17)	-0.871	0.298	0.358	6.165	-12.268	-4.089	64.50	53.81	-0.54	75.852	-20.776	-35.770	-0.75360	-0.47797	-0.38135	0.24100	24.8	13111	30
2025-1-4 10:35:31.36	WT901BLE68(96416FE28A17)	-0.893	0.341	0.278	6.531	-6.042	0.061	62.75	53.82	-3.74	74.872	-20.874	-37.730	-0.75360	-0.47797	-0.38135	0.24100	24.8	13111	30
2025-1-4 10:35:31.95	WT901BLE68(96416FE28A17)	-0.897	0.321	0.315	5.493	-1.770	1.282	61.89	54.17	-5.12	74.872	-20.874	-37.730	-0.75360	-0.47797	-0.38135	0.24100	24.8	13111	30
2025-1-4 10:35:31.214	WT901BLE68(96416FE28A17)	-0.889	0.279	0.367	6.287	-0.488	-1.770	61.43	54.74	-6.22	74.872	-20.874	-37.730	-0.74698	-0.47342	-0.37088	0.28323	24.8	13111	30
2025-1-4 10:35:31.306	WT901BLE68(96416FE28A17)	-0.794	0.205	0.421	9.644	-11.658	-9.521	60.31	55.54	-8.27	74.872	-20.874	-37.730	-0.74698	-0.47342	-0.37088	0.28323	24.8	13111	30
2025-1-4 10:35:31.426	WT901BLE68(96416FE28A17)	-0.484	-0.276	0.704	23.560	-174.622	-74.341	48.82	55.35	-27.39	65.170	-18.424	-47.040	-0.74698	-0.47342	-0.37088	0.28323	24.8	13111	30
2025-1-4 10:35:31.517	WT901BLE68(96416FE28A17)	-0.855	-0.286	0.725	34.302	-235.718	-192.688	22.59	45.54	-71.90	65.170	-18.424	-47.040	-0.74698	-0.47342	-0.37088	0.28323	24.8	13111	30
2025-1-4 10:35:31.634	WT901BLE68(96416FE28A17)	-0.401	-0.574	1.724	-59.143	-180.298	-221.985	-0.90	31.60	-109.89	65.170	-18.424	-47.040	-0.43253	-0.11206	-0.13800	0.88388	24.8	13111	30
2025-1-4 10:35:31.726	WT901BLE68(96416FE28A17)	-0.181	-0.367	1.331	14.099	-143.433	-165.039	-9.39	16.12	-132.04	65.170	-18.424	-47.040	-0.43253	-0.11206	-0.13800	0.88388	24.8	13111	30
2025-1-4 10:35:31.845	WT901BLE68(96416FE28A17)	0.176	-0.183	0.925	-32.104	-160.889	-105.957	-11.66	0.49	-145.08	3.724	-18.130	-47.236	-0.43253	-0.11206	-0.13800	0.88388	24.8	13111	30
2025-1-4 10:35:31.906	WT901BLE68(96416FE28A17)	0.681	-0.667	1.120	-84.351	-68.604	-182.434	-18.35	-16.19	-157.10	3.724	-18.130	-47.236	-0.43253	-0.11206	-0.13800	0.88388	24.8	13111	30
2025-1-4 10:35:32.24	WT901BLE68(96416FE28A17)	-0.146	-0.271	0.483	-17.944	62.988	-285.767	-15.44	-21.87	-179.97	3.724	-18.130	-47.236	0.26251	0.07336	-0.06213	0.96008	24.8	13111	30
2025-1-4 10:35:32.117	WT901BLE68(96416FE28A17)	-0.020	-0.621	-0.306	152.466	442.017	-377.686	-1.08	-0.61	139.97	3.724	-18.130	-47.236	0.26251	0.07336	-0.06213	0.96008	24.8	13111	30
2025-1-4 10:35:32.234	WT901BLE68(96416FE28A17)	-0.845	-0.716	-1.015	319.763	545.532	-256.470	6.14	53.83	107.84	70.854	-43.610	-1.666	0.26251	0.07336	-0.06213	0.96008	24.8	13111	30
2025-1-4 10:35:32.326	WT901BLE68(96416FE28A17)	-1.135	-2.814	-1.203	209.595	-321.106	-321.350	-43.96	57.54	24.42	70.854	-43.610	-1.666	0.26251	0.07336	-0.06213	0.96008	24.8	13111	30
2025-1-4 10:35:32.446	WT901BLE68(96416FE28A17)	-0.559	-4.970	-0.877	-288.513	-105.591	-469.543	-61.05	13.78	13.06	70.854	-43.610	-1.666	0.63962	-0.70544	-0.28024	0.12070	24.8	13111	30
2025-1-4 10:35:32.506	WT901BLE68(96416FE28A17)	0.754	-9.447	-2.495	-1075.134	-924.255	-13.184	-143.73	1.13	61.16	70.854	-43.610	-1.666	0.63962	-0.70544	-0.28024	0.12070	24.8	13111	30
2025-1-4 10:35:32.628	WT901BLE68(96416FE28A17)	-0.429	-3.080	-0.931	-151.245	-706.421	822.693	50.65	23.99	-61.46	23.520	-19.012	-48.412	0.63962	-0.70544	-0.28024	0.12070	24.8	13111	30
2025-1-4 10:35:32.716	WT901BLE68(96416FE28A17)	2.042	-1.149	-0.546	134.338	-182.190	395.630	44.03	-41.22	-55.47	23.520	-19.012	-48.412	0.63962	-0.70544	-0.28024	0.12070	24.8	13111	30
2025-1-4 10:35:32.834	WT901BLE68(96416FE28A17)	0.835	-0.853	-0.372	45.044	-48.279	186.279	25.59	-74.28	-19.18	23.520	-19.012	-48.412	-0.80423	-0.05920	0.59042	-0.03189	24.8	13111	30
2025-1-4 10:35:32.926	WT901BLE68(96416FE28A17)	-0.313	-0.540	0.662	-42.786	190.491	-210.938	17.60	-68.83	-10.90	23.520	-19.012	-48.412	-0.80423	-0.05920	0.59042	-0.03189	24.8	13111	30
2025-1-4 10:35:33.46	WT901BLE68(96416FE28A17)	-0.173	0.050	0.937	149.353	259.644	-240.173	38.07	-37.46	-21.32	27.342	-15.092	-57.036	-0.80423	-0.05920	0.59042	-0.03189	24.8	13111	30
2025-1-4 10:35:33.136	WT901BLE68(96416FE28A17)	-0.894	0.411	0.762	150.024	204.712	-147.888	51.75	-12.51	-14.33	27.342	-15.092	-57.036	-0.80423	-0.05920	0.59042	-0.03189	24.8	13111	30
2025-1-4 10:35:33.260	WT901BLE68(96416FE28A17)	-0.788	0.630	0.776	156.372	223.572	-114.868	65.82	10.33	5.25	27.342	-15.092	-57.036	-0.77158	-0.59637	-0.22067	0.01413	24.8	13111	30
2025-1-4 10:35:33.316	WT901BLE68(96416FE28A17)	-0.858	0.711	0.638	96.680	7.935	-82.153	78.54	21.34	15.11	27.342	-15.092	-57.036	-0.77158	-0.59637	-0.22067	0.01413	24.8	13111	30
2025-1-4 10:35:33.436	WT901BLE68(96416FE28A17)	-0.854	0.750	0.442	27.222	-46.326	-19.104	83.22	26.80	17.84	27.342	-15.092	-57.036	-0.77158	-0.59637	-0.22067	0.01413	24.8	13111	30
2025-1-4 10:35:33.530	WT901BLE68(96416FE28A17)	-0.766	0.624	0.237	13.916	-13.855	-17.761	82.45	28.27	16.59	69.776	-38.710	-39.690	-0.77158	-0.59637	-0.22067	0.01413	24.8	13111	30
2025-1-4 10:35:33.647	WT901BLE68(96416FE28A17)	-0.737	0.636	0.292	-9.521	-36.377	17.151	80.97	29.45	16.14	69.776	-38.710	-39.690	-0.75665	-0.58990	-0.27539	0.05923	24.8	13111	30
2025-1-4 10:35:33.736	WT901BLE68(96416FE28A17)	-0.702	0.587	0.273	1.038	-8.911	14.404	79.85	29.05	15.67	69.776	-38.710	-39.690	-0.75665	-0.58990	-0.27539	0.05923	24.8	13111	30
2025-1-4 10:35:33.862	WT901BLE68(96416FE28A17)	-0.754	0.560	0.307	-4.822	-3.906	5.005	78.97	29.08	15.70	68.012	-39.788	-41.062	-0.75665	-0.58990	-0.27539	0.05923	24.8	13111	30
2025-1-4 10:35:33.946	WT901BLE68(96416FE28A17)	-0.781	0.618	0.318	-3.113	-9.583	-1.343	77.68	30.19	15.65	68.012	-39.788	-41.062	-0.75665	-0.58990	-0.27539	0.05923	24.8	13111	30
2025-1-4 10:35:34.36	WT901BLE68(96416FE28A17)	-0.762	0.586	0.333	-6.470	-16.418	2.319	75.95	31.08	14.88	68.012	-39.788	-41.062	-0.75665	-0.58990	-0.27539	0.05923	24.8	13111	30
2025-1-4 10:35:34.125	WT901BLE68(96416FE28A17)	-0.758	0.589	0.358	-2.380	-11.292	2.563	74.30	31.60	14.01	68.012	-39.788	-41.062	-0.78125	-0.55023	-0.28625	0.06964	24.8	13111	30
2025-1-4 10:35:34.246	WT901BLE68(96416FE28A17)	-0.742	0.576	0.337	-0.854	-12.085	2.747	72.73	32.09	12.89	68.012	-39.788	-41.062	-0.78125	-0.55023	-0.28625	0.06964	24.8	13111	30
2025-1-4 10:35:34.336	WT901BLE68(96416FE28A17)	-0.726	0.576	0.365	-5.432	-1.038	-0.061	71.48	32.76	12.54	66.150	-39.396	-43.120	-0.78125	-0.55023	-0.28625	0.06964	24.8	13111	30
2025-1-4 10:35:34.462	WT901BLE68(96416FE28A17)	-0.732	0.553	0.366	-2.625	-4.700	-0.916	70.21	33.44	12.04	66.150	-39.396	-43.120	-0.79938	-0.51633	-0.29495	0.08527	24.8	13111	30
2025-1-4 10:35:34.548	WT901BLE68(96416FE28A17)	-0.798	0.550	0.471	1.160	-14.709	-2.136	69.08	34.10	11.53	66.150	-39.396	-43.120	-0.79938	-0.51633	-0.29495	0.08527	24.8	13111	30
2025-1-4 10:35:34.665	WT901BLE68(96416FE28A17)	-0.729	0.344	0.788	32.654	-48.584	-1.770	67.61	33.50	9.93	62.328	-41.356	-45.178	-0.79938	-0.51633	-0.29495	0.08527	24.8	13111	30
2025-1-4 10:35:34.726	WT901BLE68(96416FE28A17)	-0.557	0.131	0.625	80.261	-94.177	-41.321	68.89	31.92	4.78	62.328	-41.356	-45.178	-0.79938	-0.51633	-0.29495	0.08527	24.8	13111	30
2025-1-4 10:35:34.875	WT901BLE68(96416FE28A17)	-0.649	-0.040	0.423	29.175	-228.271	-142.517	63.44	36.17	-22.55	62.328	-41.356	-45.178	-0.79938	-0.51633	-0.29495	0.08527	24.8	13111	30
2025-1-4 10:35:34.935	WT901BLE68(96416FE28A17)	-0.664	0.180	1.496	-96.802	-282.776	-202.271	33.46	35.12	-69.35	62.328	-41.356	-45.178	-0.69766	-0.37897	-0.07846	0.60281	24.8	13111	30
2025-1-4 10:35:35.64	WT901BLE68(96416FE28A17)	-0.249	-0.049	1.843	-71.838	-226.196	-142.273	10.16	16.62	-101.92	14.504	-27.244	-53.116	-0.69766	-0.37897	-0.07846	0.60281	24.8	13111	30
2025-1-4 10:35:35.146	WT901BLE68(96416FE28A17)	0.215	-0.069	1.140	-175.171	-214.600	-65.979	-3.51	-1.44	-116.89	14.504	-27.244	-53.116	-0.69766	-0.37897	-0.07846	0.60281	24.8	13111	30
2025-1-4 10:35:35.265	WT901BLE68(96416FE28A17)	0.259	-0.259	0.576	-101.990	-55.298	-76.294	-15.77	-12.18	-124.27	14.504	-27.244	-53.116	-0.33081	0.21729	-0.11496	0.91107	24.8	13111	30
2025-1-4 10:35:35.326	WT901BLE68(96416FE28A17)	0.341	-0.192	0.432	-92.529	7.629	-182.861	-22.20	-19.26	-138.50	14.504	-27.244	-53.116	-0.33081	0.21729	-0.11496	0.91107	24.8	13111	30
2025-1-4 10:35:35.446	WT901BLE68(96416FE28A17)	-0.004	-0.007	0.076	16.907	254.150	-287.170	-15.85	-14.82	-169.83	14.504	-27.244	-53.116	-0.33081	0.21729	-0.11496	0.91107	24.8	13111	30
2025-1-4 10:35:35.536	WT901BLE68(96416FE28A17)	3.204	-0.895	-1.252	250.183	878.357	-331.848	-8.81	24.85	148.19	28.812	-41.454	-51.058	-0.33081	0.21729	-0.11496	0.91107	24.8	13111	30
2025-1-4 10:35:35.664	WT901BLE68(96416FE28A17)	-1.535	-3.985	-1.202	530.334	4.211	-466.248	-125.55	47.55	-28.47	28.812	-41.454	-51.058	-0.33081	0.21729	-0.11496	0.91107	24.8	13111	30
2025-1-4 10:35:35.746	WT901BLE68(96416FE28A17)	-1.339	-8.620	-0.924	-416.382	-479.553	-563.782	-100.17	-5.87	36.28	28.812	-41.454	-51.058	0.58008	-0.72470	-0.33972	0.15106	24.8	13111	30
2025-1-4 10:35:35.869	WT901BLE68(96416FE28A17)	0.323	-9.083	-2.025	-1196.899	-1214.600	38.879	163.76	9.39	75.04	56.252	-37.436	-27.146	0.58008	-0.72470	-0.33972	0.15106	24.8	13111	30
2025-1-4 10:35:35.968	WT901BLE68(96416FE28A17)	1.387	-5.274	-1.563	-391.174	-447.815	854.980	54.64	-30.59	-3.28	56.252	-37.436	-27.146	0.58008	-0.72470	-0.33972	0.15106	24.8	13111	30
2025-1-4 10:35:36.75	WT901BLE68(96416FE28A17)	1.068	-1.425	-0.227	-15.381	-94.727	296.753	-65.26	-67.34	113.72	56.252	-37.436	-27.146	-0.59109	-0.10538	0.64636	-0.47070	24.8	13111	30
2025-1-4 10:35:36.136	WT901BLE68(96416FE28A17)	0.584	-0.922	0.365	3.906	118.408	-67.993	-72.67	-59.78	122.49	56.252	-37.436	-27.146	-0.59109	-0.10538	0.64636	-0.47070	24.8	13111	30
2025-1-4 10:35:36.256	WT901BLE68(96416FE28A17)	-0.892	-0.533	0.622	154.846	350.098	-260.559	-25.65	-57.86	75.80	56.252	-37.436	-27.146	-0.59109	-0.10538	0.64636	-0.47070	24.8	13111	30
2025-1-4 10:35:36.346	WT901BLE68(96416FE28A17)	-0.983	0.157	0.425	350.037	218.811	-274.902	27.13	-21.45	40.87	41.650	-18.130	-56.448	-0.59109	-0.10538	0.64636	-0.47070	24.8	13111	30
2025-1-4 10:35:36.465	WT901BLE68(96416FE28A17)	-1.087	0.996	0.536	214.233	23.376	-164.063	57.88	5.02	34.47	41.650	-18.130	-56.448	-0.59109	-0.10538	0.64636	-0.47070	24.8	13111	30
2025-1-4 10:35:36.557	WT901BLE68(96416FE28A17)	-0.841	0.922	0.313	154.541	33.264	-108.154	75.34	20.13	31.48	41.650	-18.130	-56.448	-0.77264	-0.54764	-0.30545	-0.09842	24.8	13111	30
2025-1-4 10:35:36.675	WT901BLE68(96416FE28A17)	-0.948	0.803	0.318	14.893	-26.062	-43.457	83.13	28.67	32.05	41.650	-18.130	-56.448	-0.77264	-0.54764	-0.30545	-0.09842	24.8	13111	30
2025-1-4 10:35:36.736	WT901BLE68(96416FE28A17)	-0.730	0.705	0.253	-18.005	-86.243	-7.935	78.43	30.75	26.50	75.362	-35.574	-33.026	-0.77264	-0.54764	-0.30545	-0.09842	24.8	13111	30
2025-1-4 10:35:36.855	WT901BLE68(96416FE28A17)	-0.752	0.573	0.085	19.348	-42.053	17.761	76.33	30.33	21.46	75.362	-35.574	-33.026	-0.77264	-0.54764	-0.30545	-0.09842	24.8	13111	30
2025-1-4 10:35:36.947	WT901BLE68(96416FE28A17)	-0.734	0.638	0.183	-19.592	-2.930	1.099	75.51	30.01	20.23	75.362	-35.574	-33.026	-0.77960	-0.54620	-0.30539	0.02188	24.8	13111	30
2025-1-4 10:35:37.66	WT901BLE68(96416FE28A17)	-0.737	0.558	0.315	-39.246	-16.296	9.155	70.62	30.01	18.58	75.362	-35.574	-33.026	-0.77960	-0.54620	-0.30539	0.02188	24.8	13111	30
2025-1-4 10:35:37.155	WT901BLE68(96416FE28A17)	-0.729	0.602	0.367	-16.724	-8.545	14.954	68.32	30.25	19.43	70.658	-34.398	-40.670	-0.77960	-0.54620	-0.30539	0.02188	24.8	13111	30
2025-1-4 10:35:37.276	WT901BLE68(96416FE28A17)	-0.647	0.508	0.366	4.578	-6.409	12.512	67.17	29.69	19.62	70.658	-34.398	-40.670	-0.77960	-0.54620	-0.30539	0.02188	24.8	13111	30
2025-1-4 10:35:37.366	WT901BLE68(96416FE28A17)	-0.717	0.534	0.407	-1.404	-15.259	-8.240	66.10	29.81	18.78	70.658	-34.398	-40.670	-0.82312	-0.48251	-0.29919	0.00739	24.8	13111	30
2025-1-4 10:35:37.485	WT901BLE68(96416FE28A17)	-0.784	0.495	0.495	-20.142	-20.874	-37.476	62.00	31.29	16.03	70.658	-34.398	-40.670	-0.82312	-0.48251	-0.29919	0.00739	24.8	13111	30
2025-1-4 10:35:37.548	WT901BLE68(96416FE28A17)	-0.513	0.485	0.610	-22.095	-25.452	-35.950	56.29	34.63	13.56	67.816	-29.988	-44.884	-0.82312	-0.48251	-0.29919	0.00739	24.8	13111	30
2025-1-4 10:35:37.666	WT901BLE68(96416FE28A17)	-0.419	0.373	0.535	-21.729	-24.780	-64.697	50.41	37.13	10.27	67.816	-29.988	-44.884	-0.82312	-0.48251	-0.29919	0.00739	24.8	13111	30
